id,order_datetime,customer_document_number,total,status
997,2021-12-01 00:00:00,1,46.77,COMPLETED
998,2021-12-01 00:00:00,12,841.35,COMPLETED
999,2021-12-01 00:00:00,2,99.99,COMPLETED
1000,2021-12-01 00:00:00,5,841.35,COMPLETED
1001,2022-01-01 00:00:00,8,144.19,COMPLETED
1002,2022-01-01 00:00:00,10,75.55,COMPLETED
1003,2022-01-01 00:00:00,11,915.50,COMPLETED
1004,2022-01-01 00:00:00,11,230.99,COMPLETED
1005,2022-01-01 00:00:00,2,2.25,COMPLETED
1006,2022-01-01 00:00:00,10,87.50,COMPLETED
1007,2022-01-01 00:00:00,3,99.99,COMPLETED
1008,2022-01-01 00:00:00,8,87.50,COMPLETED
1009,2022-01-01 00:00:00,9,112.40,COMPLETED
1010,2022-01-01 00:00:00,5,75.55,COMPLETED
1011,2022-01-01 00:00:00,3,841.35,COMPLETED
1012,2022-01-01 00:00:00,2,112.40,COMPLETED
1013,2022-01-01 00:00:00,10,87.50,COMPLETED
1014,2022-01-01 00:00:00,3,112.40,COMPLETED
1015,2022-01-01 00:00:00,1,735.60,COMPLETED
1016,2022-01-01 00:00:00,3,841.35,COMPLETED
1017,2022-01-01 00:00:00,9,99.99,COMPLETED
1018,2022-01-01 00:00:00,9,46.77,COMPLETED
1019,2022-01-01 00:00:00,1,960.70,COMPLETED
1020,2022-01-01 00:00:00,2,841.35,COMPLETED
1021,2022-01-01 00:00:00,1,735.60,COMPLETED
1022,2022-01-01 00:00:00,12,230.99,COMPLETED
1023,2022-01-01 00:00:00,3,42.99,COMPLETED
1024,2022-01-01 00:00:00,11,2.25,COMPLETED
1025,2022-01-01 00:00:00,11,112.40,COMPLETED
1026,2022-01-01 00:00:00,10,2.25,COMPLETED
1027,2022-01-01 00:00:00,9,42.99,COMPLETED
1028,2022-01-01 00:00:00,10,915.50,COMPLETED
1029,2022-01-01 00:00:00,3,230.99,COMPLETED
1030,2022-01-01 00:00:00,11,112.40,COMPLETED
1031,2022-01-01 00:00:00,10,915.50,COMPLETED
1032,2022-01-01 00:00:00,1,2.25,COMPLETED
1033,2022-01-01 00:00:00,12,735.60,COMPLETED
1034,2022-01-01 00:00:00,5,841.35,COMPLETED
1035,2022-01-01 00:00:00,5,737.85,COMPLETED
1036,2022-01-01 00:00:00,9,735.60,COMPLETED
1037,2022-01-01 00:00:00,10,258.37,COMPLETED
1038,2022-01-01 00:00:00,5,112.40,COMPLETED
1039,2022-01-01 00:00:00,2,480.35,COMPLETED
1040,2022-01-01 00:00:00,1,42.99,COMPLETED
1041,2022-01-01 00:00:00,8,68.64,COMPLETED
1042,2022-01-01 00:00:00,8,42.99,COMPLETED
1043,2022-01-01 00:00:00,2,2.25,COMPLETED
1044,2022-01-01 00:00:00,5,99.99,COMPLETED
1045,2022-01-01 00:00:00,10,841.35,COMPLETED
1046,2022-01-01 00:00:00,10,735.60,COMPLETED
1047,2022-01-01 00:00:00,11,841.35,COMPLETED
1048,2022-01-01 00:00:00,9,87.50,COMPLETED
1049,2022-01-01 00:00:00,5,99.99,COMPLETED
1050,2022-01-01 00:00:00,5,22.88,COMPLETED
1051,2022-01-01 00:00:00,3,2.25,COMPLETED
1052,2022-01-01 00:00:00,8,735.60,COMPLETED
1053,2022-01-01 00:00:00,11,22.88,COMPLETED
1054,2022-01-01 00:00:00,9,42.99,COMPLETED
1055,2022-01-01 00:00:00,5,735.60,COMPLETED
1056,2022-01-01 00:00:00,5,1682.70,COMPLETED
1057,2022-01-01 00:00:00,5,42.99,COMPLETED
1058,2022-01-01 00:00:00,10,85.98,COMPLETED
1059,2022-01-01 00:00:00,1,151.10,COMPLETED
1060,2022-01-01 00:00:00,8,46.77,COMPLETED
1061,2022-01-01 00:00:00,5,2.25,COMPLETED
1062,2022-01-01 00:00:00,3,93.54,COMPLETED
1063,2022-01-01 00:00:00,5,87.50,COMPLETED
1064,2022-01-01 00:00:00,8,405.99,COMPLETED
1065,2022-01-01 00:00:00,9,99.99,COMPLETED
1066,2022-01-01 00:00:00,8,99.99,COMPLETED
1067,2022-01-01 00:00:00,3,42.99,COMPLETED
1068,2022-01-01 00:00:00,11,22.88,COMPLETED
1069,2022-01-01 00:00:00,9,2.25,COMPLETED
1070,2022-01-01 00:00:00,9,915.50,COMPLETED
1071,2022-01-01 00:00:00,9,46.77,COMPLETED
1072,2022-01-01 00:00:00,8,42.99,COMPLETED
1073,2022-01-01 00:00:00,12,915.50,COMPLETED
1074,2022-01-01 00:00:00,11,2.25,COMPLETED
1075,2022-01-01 00:00:00,3,2.25,COMPLETED
1076,2022-01-01 00:00:00,8,4.50,COMPLETED
1077,2022-01-01 00:00:00,1,163.05,COMPLETED
1078,2022-01-01 00:00:00,11,42.99,COMPLETED
1079,2022-01-01 00:00:00,5,735.60,COMPLETED
1080,2022-01-01 00:00:00,12,75.55,COMPLETED
1081,2022-01-01 00:00:00,2,75.55,COMPLETED
1082,2022-01-01 00:00:00,3,2161.98,COMPLETED
1083,2022-01-01 00:00:00,5,87.50,COMPLETED
1084,2022-01-01 00:00:00,9,75.55,COMPLETED
1085,2022-01-01 00:00:00,9,46.77,COMPLETED
1086,2022-01-01 00:00:00,2,960.70,COMPLETED
1087,2022-01-01 00:00:00,5,99.99,COMPLETED
1088,2022-01-01 00:00:00,5,735.60,COMPLETED
1089,2022-01-01 00:00:00,3,2.25,COMPLETED
1090,2022-01-01 00:00:00,10,22.88,COMPLETED
1091,2022-01-01 00:00:00,8,87.50,COMPLETED
1092,2022-01-01 00:00:00,8,75.55,COMPLETED
1093,2022-01-01 00:00:00,11,75.55,COMPLETED
1094,2022-01-01 00:00:00,1,480.35,COMPLETED
1095,2022-01-01 00:00:00,2,2.25,COMPLETED
1096,2022-01-01 00:00:00,5,99.99,COMPLETED
1097,2022-01-01 00:00:00,11,112.40,COMPLETED
1098,2022-01-01 00:00:00,11,2.25,COMPLETED
1099,2022-01-01 00:00:00,8,22.88,COMPLETED
1100,2022-01-01 00:00:00,10,75.55,COMPLETED
1101,2022-01-01 00:00:00,1,841.35,COMPLETED
1102,2022-01-01 00:00:00,10,75.55,COMPLETED
1103,2022-01-01 00:00:00,11,42.99,COMPLETED
1104,2022-01-01 00:00:00,10,1471.20,COMPLETED
1105,2022-01-01 00:00:00,2,915.50,COMPLETED
1106,2022-01-01 00:00:00,10,2.25,COMPLETED
1107,2022-01-01 00:00:00,11,87.50,COMPLETED
1108,2022-01-01 00:00:00,8,46.77,COMPLETED
1109,2022-01-01 00:00:00,1,46.77,COMPLETED
1110,2022-01-01 00:00:00,2,87.50,COMPLETED
1111,2022-01-01 00:00:00,8,735.60,COMPLETED
1112,2022-01-01 00:00:00,11,841.35,COMPLETED
1113,2022-01-01 00:00:00,9,1682.70,COMPLETED
1114,2022-01-01 00:00:00,11,480.35,COMPLETED
1115,2022-01-01 00:00:00,1,42.99,COMPLETED
1116,2022-01-01 00:00:00,1,87.50,COMPLETED
1117,2022-01-01 00:00:00,10,983.58,COMPLETED
1118,2022-01-01 00:00:00,5,75.55,COMPLETED
1119,2022-01-01 00:00:00,2,75.55,COMPLETED
1120,2022-01-01 00:00:00,3,480.35,COMPLETED
1121,2022-01-01 00:00:00,12,735.60,COMPLETED
1122,2022-01-01 00:00:00,12,735.60,COMPLETED
1123,2022-01-01 00:00:00,11,2.25,COMPLETED
1124,2022-01-01 00:00:00,3,285.38,COMPLETED
1125,2022-01-01 00:00:00,12,230.99,COMPLETED
1126,2022-01-01 00:00:00,10,99.99,COMPLETED
1127,2022-01-01 00:00:00,2,93.54,COMPLETED
1128,2022-01-01 00:00:00,5,75.55,COMPLETED
1129,2022-01-01 00:00:00,1,75.55,COMPLETED
1130,2022-01-01 00:00:00,3,1831.00,COMPLETED
1131,2022-01-01 00:00:00,5,112.40,COMPLETED
1132,2022-01-01 00:00:00,5,42.99,COMPLETED
1133,2022-01-01 00:00:00,5,75.55,COMPLETED
1134,2022-01-01 00:00:00,11,99.99,COMPLETED
1135,2022-01-01 00:00:00,9,112.40,COMPLETED
1136,2022-01-01 00:00:00,11,480.35,COMPLETED
1137,2022-01-01 00:00:00,8,915.50,COMPLETED
1138,2022-01-01 00:00:00,5,199.98,COMPLETED
1139,2022-01-01 00:00:00,5,841.35,COMPLETED
1140,2022-01-01 00:00:00,11,2.25,COMPLETED
1141,2022-01-01 00:00:00,8,915.50,COMPLETED
1142,2022-01-01 00:00:00,10,87.50,COMPLETED
1143,2022-01-01 00:00:00,11,75.55,COMPLETED
1144,2022-01-01 00:00:00,11,915.50,COMPLETED
1145,2022-01-01 00:00:00,10,99.99,COMPLETED
1146,2022-01-01 00:00:00,5,42.99,COMPLETED
1147,2022-01-01 00:00:00,10,2.25,COMPLETED
1148,2022-01-01 00:00:00,9,230.99,COMPLETED
1149,2022-01-01 00:00:00,2,89.76,COMPLETED
1150,2022-01-01 00:00:00,10,155.39,COMPLETED
1151,2022-01-01 00:00:00,11,99.99,COMPLETED
1152,2022-01-01 00:00:00,1,46.77,COMPLETED
1153,2022-01-01 00:00:00,11,99.99,COMPLETED
1154,2022-01-01 00:00:00,10,2.25,COMPLETED
1155,2022-01-01 00:00:00,3,230.99,COMPLETED
1156,2022-01-01 00:00:00,10,22.88,COMPLETED
1157,2022-01-01 00:00:00,10,46.77,COMPLETED
1158,2022-01-01 00:00:00,9,93.54,COMPLETED
1159,2022-01-01 00:00:00,5,112.40,COMPLETED
1160,2022-01-01 00:00:00,12,112.40,COMPLETED
1161,2022-01-01 00:00:00,3,112.40,COMPLETED
1162,2022-01-01 00:00:00,9,75.55,COMPLETED
1163,2022-01-01 00:00:00,12,112.40,COMPLETED
1164,2022-01-01 00:00:00,12,735.60,COMPLETED
1165,2022-01-01 00:00:00,12,915.50,COMPLETED
1166,2022-01-01 00:00:00,11,112.40,COMPLETED
1167,2022-01-01 00:00:00,12,75.55,COMPLETED
1168,2022-01-01 00:00:00,11,915.50,COMPLETED
1169,2022-01-01 00:00:00,9,1471.20,COMPLETED
1170,2022-01-01 00:00:00,9,735.60,COMPLETED
1171,2022-01-01 00:00:00,3,22.88,COMPLETED
1172,2022-01-01 00:00:00,8,99.99,COMPLETED
1173,2022-01-01 00:00:00,2,1471.20,COMPLETED
1174,2022-01-01 00:00:00,11,841.35,COMPLETED
1175,2022-01-01 00:00:00,12,230.99,COMPLETED
1176,2022-01-01 00:00:00,8,2.25,COMPLETED
1177,2022-01-01 00:00:00,10,130.49,COMPLETED
1178,2022-01-01 00:00:00,8,49.02,COMPLETED
1179,2022-01-01 00:00:00,12,42.99,COMPLETED
1180,2022-01-01 00:00:00,8,1651.10,COMPLETED
1181,2022-01-01 00:00:00,5,735.60,COMPLETED
1182,2022-01-01 00:00:00,10,75.55,COMPLETED
1183,2022-01-01 00:00:00,8,960.70,COMPLETED
1184,2022-01-01 00:00:00,11,480.35,COMPLETED
1185,2022-01-01 00:00:00,1,230.99,COMPLETED
1186,2022-01-01 00:00:00,2,175.00,COMPLETED
1187,2022-01-01 00:00:00,11,735.60,COMPLETED
1188,2022-01-01 00:00:00,1,22.88,COMPLETED
1189,2022-01-01 00:00:00,9,2.25,COMPLETED
1190,2022-01-01 00:00:00,9,75.55,COMPLETED
1191,2022-01-01 00:00:00,2,735.60,COMPLETED
1192,2022-01-01 00:00:00,12,112.40,COMPLETED
1193,2022-01-01 00:00:00,12,46.77,COMPLETED
1194,2022-01-01 00:00:00,8,841.35,COMPLETED
1195,2022-01-01 00:00:00,8,230.99,COMPLETED
1196,2022-01-01 00:00:00,2,735.60,COMPLETED
1197,2022-01-01 00:00:00,1,99.99,COMPLETED
1198,2022-01-01 00:00:00,10,42.99,COMPLETED
1199,2022-01-01 00:00:00,5,480.35,COMPLETED
1200,2022-01-01 00:00:00,2,735.60,COMPLETED
1201,2022-02-01 00:00:00,8,42.99,COMPLETED
1202,2022-02-01 00:00:00,3,42.99,COMPLETED
1203,2022-02-01 00:00:00,1,480.35,COMPLETED
1204,2022-02-01 00:00:00,10,42.99,COMPLETED
1205,2022-02-01 00:00:00,9,99.99,COMPLETED
1206,2022-02-01 00:00:00,12,915.50,COMPLETED
1207,2022-02-01 00:00:00,10,841.35,COMPLETED
1208,2022-02-01 00:00:00,12,230.99,COMPLETED
1209,2022-02-01 00:00:00,8,735.60,COMPLETED
1210,2022-02-01 00:00:00,12,75.55,COMPLETED
1211,2022-02-01 00:00:00,11,915.50,COMPLETED
1212,2022-02-01 00:00:00,9,915.50,COMPLETED
1213,2022-02-01 00:00:00,5,1682.70,COMPLETED
1214,2022-02-01 00:00:00,5,916.90,COMPLETED
1215,2022-02-01 00:00:00,2,480.35,COMPLETED
1216,2022-02-01 00:00:00,10,735.60,COMPLETED
1217,2022-02-01 00:00:00,10,99.99,COMPLETED
1218,2022-02-01 00:00:00,1,2.25,COMPLETED
1219,2022-02-01 00:00:00,8,112.40,COMPLETED
1220,2022-02-01 00:00:00,12,480.35,COMPLETED
1221,2022-02-01 00:00:00,2,480.35,COMPLETED
1222,2022-02-01 00:00:00,12,46.77,COMPLETED
1223,2022-02-01 00:00:00,11,175.00,COMPLETED
1224,2022-02-01 00:00:00,9,735.60,COMPLETED
1225,2022-02-01 00:00:00,11,175.00,COMPLETED
1226,2022-02-01 00:00:00,10,135.28,COMPLETED
1227,2022-02-01 00:00:00,11,2.25,COMPLETED
1228,2022-02-01 00:00:00,3,75.55,COMPLETED
1229,2022-02-01 00:00:00,9,480.35,COMPLETED
1230,2022-02-01 00:00:00,3,230.99,COMPLETED
1231,2022-02-01 00:00:00,5,230.99,COMPLETED
1232,2022-02-01 00:00:00,3,782.37,COMPLETED
1233,2022-02-01 00:00:00,9,2.25,COMPLETED
1234,2022-02-01 00:00:00,1,46.77,COMPLETED
1235,2022-02-01 00:00:00,8,735.60,COMPLETED
1236,2022-02-01 00:00:00,12,841.35,COMPLETED
1237,2022-02-01 00:00:00,1,735.60,COMPLETED
1238,2022-02-01 00:00:00,9,2.25,COMPLETED
1239,2022-02-01 00:00:00,9,915.50,COMPLETED
1240,2022-02-01 00:00:00,5,230.99,COMPLETED
1241,2022-02-01 00:00:00,2,99.99,COMPLETED
1242,2022-02-01 00:00:00,1,22.88,COMPLETED
1243,2022-02-01 00:00:00,12,482.60,COMPLETED
1244,2022-02-01 00:00:00,11,230.99,COMPLETED
1245,2022-02-01 00:00:00,5,93.54,COMPLETED
1246,2022-02-01 00:00:00,2,841.35,COMPLETED
1247,2022-02-01 00:00:00,5,99.99,COMPLETED
1248,2022-02-01 00:00:00,10,22.88,COMPLETED
1249,2022-02-01 00:00:00,3,915.50,COMPLETED
1250,2022-02-01 00:00:00,1,87.50,COMPLETED
1251,2022-02-01 00:00:00,11,22.88,COMPLETED
1252,2022-02-01 00:00:00,8,2.25,COMPLETED
1253,2022-02-01 00:00:00,10,480.35,COMPLETED
1254,2022-02-01 00:00:00,2,87.50,COMPLETED
1255,2022-02-01 00:00:00,9,2.25,COMPLETED
1256,2022-02-01 00:00:00,8,112.40,COMPLETED
1257,2022-02-01 00:00:00,12,960.40,COMPLETED
1258,2022-02-01 00:00:00,1,841.35,COMPLETED
1259,2022-02-01 00:00:00,8,112.40,COMPLETED
1260,2022-02-01 00:00:00,3,75.55,COMPLETED
1261,2022-02-01 00:00:00,11,915.50,COMPLETED
1262,2022-02-01 00:00:00,8,230.99,COMPLETED
1263,2022-02-01 00:00:00,8,46.77,COMPLETED
1264,2022-02-01 00:00:00,12,75.55,COMPLETED
1265,2022-02-01 00:00:00,2,915.50,COMPLETED
1266,2022-02-01 00:00:00,9,735.60,COMPLETED
1267,2022-02-01 00:00:00,9,87.50,COMPLETED
1268,2022-02-01 00:00:00,1,112.40,COMPLETED
1269,2022-02-01 00:00:00,9,87.50,COMPLETED
1270,2022-02-01 00:00:00,5,567.85,COMPLETED
1271,2022-02-01 00:00:00,9,87.50,COMPLETED
1272,2022-02-01 00:00:00,11,2.25,COMPLETED
1273,2022-02-01 00:00:00,8,112.40,COMPLETED
1274,2022-02-01 00:00:00,8,199.98,COMPLETED
1275,2022-02-01 00:00:00,5,99.99,COMPLETED
1276,2022-02-01 00:00:00,1,461.98,COMPLETED
1277,2022-02-01 00:00:00,11,917.75,COMPLETED
1278,2022-02-01 00:00:00,11,75.55,COMPLETED
1279,2022-02-01 00:00:00,9,22.88,COMPLETED
1280,2022-02-01 00:00:00,2,112.40,COMPLETED
1281,2022-02-01 00:00:00,8,915.50,COMPLETED
1282,2022-02-01 00:00:00,3,87.50,COMPLETED
1283,2022-02-01 00:00:00,12,480.35,COMPLETED
1284,2022-02-01 00:00:00,2,87.50,COMPLETED
1285,2022-02-01 00:00:00,2,4.50,COMPLETED
1286,2022-02-01 00:00:00,11,46.77,COMPLETED
1287,2022-02-01 00:00:00,3,735.60,COMPLETED
1288,2022-02-01 00:00:00,2,841.35,COMPLETED
1289,2022-02-01 00:00:00,9,46.77,COMPLETED
1290,2022-02-01 00:00:00,2,75.55,COMPLETED
1291,2022-02-01 00:00:00,9,230.99,COMPLETED
1292,2022-02-01 00:00:00,11,841.35,COMPLETED
1293,2022-02-01 00:00:00,9,915.50,COMPLETED
1294,2022-02-01 00:00:00,9,175.00,COMPLETED
1295,2022-02-01 00:00:00,5,915.50,COMPLETED
1296,2022-02-01 00:00:00,3,42.99,COMPLETED
1297,2022-02-01 00:00:00,10,99.99,COMPLETED
1298,2022-02-01 00:00:00,2,75.55,COMPLETED
1299,2022-02-01 00:00:00,10,735.60,COMPLETED
1300,2022-02-01 00:00:00,12,735.60,COMPLETED
1301,2022-02-01 00:00:00,10,46.77,COMPLETED
1302,2022-02-01 00:00:00,12,87.50,COMPLETED
1303,2022-02-01 00:00:00,3,735.60,COMPLETED
1304,2022-02-01 00:00:00,10,480.35,COMPLETED
1305,2022-02-01 00:00:00,3,915.50,COMPLETED
1306,2022-02-01 00:00:00,1,461.98,COMPLETED
1307,2022-02-01 00:00:00,1,2.25,COMPLETED
1308,2022-02-01 00:00:00,1,928.85,COMPLETED
1309,2022-02-01 00:00:00,10,112.40,COMPLETED
1310,2022-02-01 00:00:00,5,151.10,COMPLETED
1311,2022-02-01 00:00:00,10,941.34,COMPLETED
1312,2022-02-01 00:00:00,3,735.60,COMPLETED
1313,2022-02-01 00:00:00,9,75.55,COMPLETED
1314,2022-02-01 00:00:00,3,230.99,COMPLETED
1315,2022-02-01 00:00:00,3,22.88,COMPLETED
1316,2022-02-01 00:00:00,9,87.50,COMPLETED
1317,2022-02-01 00:00:00,1,46.77,COMPLETED
1318,2022-02-01 00:00:00,2,112.40,COMPLETED
1319,2022-02-01 00:00:00,8,112.40,COMPLETED
1320,2022-02-01 00:00:00,11,735.60,COMPLETED
1321,2022-02-01 00:00:00,10,941.34,COMPLETED
1322,2022-02-01 00:00:00,2,915.50,COMPLETED
1323,2022-02-01 00:00:00,11,480.35,COMPLETED
1324,2022-02-01 00:00:00,2,735.60,COMPLETED
1325,2022-02-01 00:00:00,2,480.35,COMPLETED
1326,2022-02-01 00:00:00,11,1831.00,COMPLETED
1327,2022-02-01 00:00:00,8,85.98,COMPLETED
1328,2022-02-01 00:00:00,12,22.88,COMPLETED
1329,2022-02-01 00:00:00,11,277.76,COMPLETED
1330,2022-02-01 00:00:00,11,46.77,COMPLETED
1331,2022-02-01 00:00:00,11,99.99,COMPLETED
1332,2022-02-01 00:00:00,10,112.40,COMPLETED
1333,2022-02-01 00:00:00,5,75.55,COMPLETED
1334,2022-02-01 00:00:00,3,75.55,COMPLETED
1335,2022-02-01 00:00:00,2,915.50,COMPLETED
1336,2022-02-01 00:00:00,11,337.20,COMPLETED
1337,2022-02-01 00:00:00,5,22.88,COMPLETED
1338,2022-02-01 00:00:00,10,45.76,COMPLETED
1339,2022-02-01 00:00:00,11,46.77,COMPLETED
1340,2022-02-01 00:00:00,10,2.25,COMPLETED
1341,2022-02-01 00:00:00,5,915.50,COMPLETED
1342,2022-02-01 00:00:00,11,99.99,COMPLETED
1343,2022-02-01 00:00:00,8,49.02,COMPLETED
1344,2022-02-01 00:00:00,2,230.99,COMPLETED
1345,2022-02-01 00:00:00,5,75.55,COMPLETED
1346,2022-02-01 00:00:00,12,480.35,COMPLETED
1347,2022-02-01 00:00:00,3,480.35,COMPLETED
1348,2022-02-01 00:00:00,2,230.99,COMPLETED
1349,2022-02-01 00:00:00,3,841.35,COMPLETED
1350,2022-02-01 00:00:00,9,112.40,COMPLETED
1351,2022-02-01 00:00:00,11,230.99,COMPLETED
1352,2022-02-01 00:00:00,3,2.25,COMPLETED
1353,2022-02-01 00:00:00,9,480.35,COMPLETED
1354,2022-02-01 00:00:00,3,46.77,COMPLETED
1355,2022-02-01 00:00:00,5,99.99,COMPLETED
1356,2022-02-01 00:00:00,8,735.60,COMPLETED
1357,2022-02-01 00:00:00,1,75.55,COMPLETED
1358,2022-02-01 00:00:00,5,99.99,COMPLETED
1359,2022-02-01 00:00:00,2,99.99,COMPLETED
1360,2022-02-01 00:00:00,3,87.50,COMPLETED
1361,2022-02-01 00:00:00,10,2.25,COMPLETED
1362,2022-02-01 00:00:00,1,841.35,COMPLETED
1363,2022-02-01 00:00:00,8,42.99,COMPLETED
1364,2022-02-01 00:00:00,12,230.99,COMPLETED
1365,2022-02-01 00:00:00,9,4.50,COMPLETED
1366,2022-02-01 00:00:00,3,915.50,COMPLETED
1367,2022-02-01 00:00:00,1,1576.95,COMPLETED
1368,2022-02-01 00:00:00,3,480.35,COMPLETED
1369,2022-02-01 00:00:00,2,75.55,COMPLETED
1370,2022-02-01 00:00:00,8,22.88,COMPLETED
1371,2022-02-01 00:00:00,5,22.88,COMPLETED
1372,2022-02-01 00:00:00,9,99.99,COMPLETED
1373,2022-02-01 00:00:00,1,230.99,COMPLETED
1374,2022-02-01 00:00:00,10,87.50,COMPLETED
1375,2022-02-01 00:00:00,2,480.35,COMPLETED
1376,2022-02-01 00:00:00,12,75.55,COMPLETED
1377,2022-02-01 00:00:00,3,337.20,COMPLETED
1378,2022-02-01 00:00:00,3,22.88,COMPLETED
1379,2022-02-01 00:00:00,12,22.88,COMPLETED
1380,2022-02-01 00:00:00,11,175.54,COMPLETED
1381,2022-02-01 00:00:00,12,75.55,COMPLETED
1382,2022-02-01 00:00:00,12,711.34,COMPLETED
1383,2022-02-01 00:00:00,12,230.99,COMPLETED
1384,2022-02-01 00:00:00,10,22.88,COMPLETED
1385,2022-02-01 00:00:00,8,735.60,COMPLETED
1386,2022-02-01 00:00:00,10,42.99,COMPLETED
1387,2022-02-01 00:00:00,8,915.50,COMPLETED
1388,2022-02-01 00:00:00,5,75.55,COMPLETED
1389,2022-02-01 00:00:00,9,735.60,COMPLETED
1390,2022-02-01 00:00:00,1,112.40,COMPLETED
1391,2022-02-01 00:00:00,5,99.99,COMPLETED
1392,2022-02-01 00:00:00,3,99.99,COMPLETED
1393,2022-02-01 00:00:00,5,99.99,COMPLETED
1394,2022-02-01 00:00:00,3,841.35,COMPLETED
1395,2022-02-01 00:00:00,3,330.98,COMPLETED
1396,2022-02-01 00:00:00,3,2.25,COMPLETED
1397,2022-02-01 00:00:00,1,46.77,COMPLETED
1398,2022-02-01 00:00:00,5,42.99,COMPLETED
1399,2022-02-01 00:00:00,3,42.99,COMPLETED
1400,2022-02-01 00:00:00,5,99.99,COMPLETED
1401,2022-03-01 00:00:00,11,1831.00,COMPLETED
1402,2022-03-01 00:00:00,5,87.50,COMPLETED
1403,2022-03-01 00:00:00,1,841.35,COMPLETED
1404,2022-03-01 00:00:00,9,735.60,COMPLETED
1405,2022-03-01 00:00:00,3,1682.70,COMPLETED
1406,2022-03-01 00:00:00,1,75.55,COMPLETED
1407,2022-03-01 00:00:00,1,841.35,COMPLETED
1408,2022-03-01 00:00:00,5,46.77,COMPLETED
1409,2022-03-01 00:00:00,3,2.25,COMPLETED
1410,2022-03-01 00:00:00,1,46.77,COMPLETED
1411,2022-03-01 00:00:00,11,915.50,COMPLETED
1412,2022-03-01 00:00:00,2,42.99,COMPLETED
1413,2022-03-01 00:00:00,2,735.60,COMPLETED
1414,2022-03-01 00:00:00,8,1471.20,COMPLETED
1415,2022-03-01 00:00:00,9,480.35,COMPLETED
1416,2022-03-01 00:00:00,11,75.55,COMPLETED
1417,2022-03-01 00:00:00,11,735.60,COMPLETED
1418,2022-03-01 00:00:00,3,22.88,COMPLETED
1419,2022-03-01 00:00:00,5,46.77,COMPLETED
1420,2022-03-01 00:00:00,9,22.88,COMPLETED
1421,2022-03-01 00:00:00,2,841.35,COMPLETED
1422,2022-03-01 00:00:00,8,22.88,COMPLETED
1423,2022-03-01 00:00:00,11,2.25,COMPLETED
1424,2022-03-01 00:00:00,2,22.88,COMPLETED
1425,2022-03-01 00:00:00,11,22.88,COMPLETED
1426,2022-03-01 00:00:00,12,2.25,COMPLETED
1427,2022-03-01 00:00:00,1,735.60,COMPLETED
1428,2022-03-01 00:00:00,12,273.98,COMPLETED
1429,2022-03-01 00:00:00,9,480.35,COMPLETED
1430,2022-03-01 00:00:00,5,46.77,COMPLETED
1431,2022-03-01 00:00:00,9,2.25,COMPLETED
1432,2022-03-01 00:00:00,8,99.99,COMPLETED
1433,2022-03-01 00:00:00,9,915.50,COMPLETED
1434,2022-03-01 00:00:00,1,915.50,COMPLETED
1435,2022-03-01 00:00:00,8,735.60,COMPLETED
1436,2022-03-01 00:00:00,12,46.77,COMPLETED
1437,2022-03-01 00:00:00,8,841.35,COMPLETED
1438,2022-03-01 00:00:00,10,480.35,COMPLETED
1439,2022-03-01 00:00:00,10,960.70,COMPLETED
1440,2022-03-01 00:00:00,5,99.99,COMPLETED
1441,2022-03-01 00:00:00,12,841.35,COMPLETED
1442,2022-03-01 00:00:00,5,99.99,COMPLETED
1443,2022-03-01 00:00:00,5,87.50,COMPLETED
1444,2022-03-01 00:00:00,8,1471.20,COMPLETED
1445,2022-03-01 00:00:00,10,337.20,COMPLETED
1446,2022-03-01 00:00:00,3,2.25,COMPLETED
1447,2022-03-01 00:00:00,5,75.55,COMPLETED
1448,2022-03-01 00:00:00,3,42.99,COMPLETED
1449,2022-03-01 00:00:00,5,99.99,COMPLETED
1450,2022-03-01 00:00:00,11,46.77,COMPLETED
1451,2022-03-01 00:00:00,2,42.99,COMPLETED
1452,2022-03-01 00:00:00,10,915.50,COMPLETED
1453,2022-03-01 00:00:00,3,112.40,COMPLETED
1454,2022-03-01 00:00:00,1,230.99,COMPLETED
1455,2022-03-01 00:00:00,9,112.40,COMPLETED
1456,2022-03-01 00:00:00,5,42.99,COMPLETED
1457,2022-03-01 00:00:00,11,2.25,COMPLETED
1458,2022-03-01 00:00:00,12,46.77,COMPLETED
1459,2022-03-01 00:00:00,5,480.35,COMPLETED
1460,2022-03-01 00:00:00,11,22.88,COMPLETED
1461,2022-03-01 00:00:00,3,841.35,COMPLETED
1462,2022-03-01 00:00:00,8,1321.70,COMPLETED
1463,2022-03-01 00:00:00,11,46.77,COMPLETED
1464,2022-03-01 00:00:00,3,461.98,COMPLETED
1465,2022-03-01 00:00:00,8,46.77,COMPLETED
1466,2022-03-01 00:00:00,3,22.88,COMPLETED
1467,2022-03-01 00:00:00,2,46.77,COMPLETED
1468,2022-03-01 00:00:00,5,87.50,COMPLETED
1469,2022-03-01 00:00:00,1,87.50,COMPLETED
1470,2022-03-01 00:00:00,2,735.60,COMPLETED
1471,2022-03-01 00:00:00,3,112.40,COMPLETED
1472,2022-03-01 00:00:00,5,46.77,COMPLETED
1473,2022-03-01 00:00:00,11,480.35,COMPLETED
1474,2022-03-01 00:00:00,8,22.88,COMPLETED
1475,2022-03-01 00:00:00,10,915.50,COMPLETED
1476,2022-03-01 00:00:00,3,45.76,COMPLETED
1477,2022-03-01 00:00:00,5,114.65,COMPLETED
